#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCfuneral_casterly.7;Packs upon packs of people, peasant and noble alike, gather in the streets of Lannisport, to catch a glimpse of the deceased. As the procession leads the body of [funeral_target.GetTitledFirstName] through the crowded streets to the Lion's Maw, the entrance to Casterly Rock, the populace wails its mourn and sorrow as the dead passes by. Once they pass through the Lion's Maw, the riders dismount and the procession continues on to the Hall of Heroes on foot, where the bodies of the descendants of Lann the Clever have been buried since time immemorial. There surrounded by the armor of Lannister heroes of old a fresh stone sarcophagus as been carved, displaying the likeness of [funeral_target.GetTitledFirstName] with a stone lion curled beneath [funeral_target.GetHerHis] feet. The [funeral_target.Religion.GetPriestTitle] of Casterly Rock begins a service of rememberance for [funeral_target.GetTitledFirstName] and the cries and wails from the assembled party die down, as they pray to the [funeral_target.Religion.GetHighGodName] for the dead. As the sun fades away, a great feast is held and those who knew the dead recount stories of the life and deeds of the lost.;;;;;;;;;;;;;x
EVTDESCfuneral_driftmark.7;Packs upon packs of people, peasant and noble alike, gather in the streets of Hull, Spicetown and Driftmark, to catch a glimpse of the deceased. As the procession leads the body of [funeral_target.GetTitledFirstName] down to the harbour, the populace wails its mourn and sorrow as the dead passes by. The leading train stops at the edge of the bay and the body is placed aboard a galley, on a bier painted with Velaryon seahorses, surrounded by [funeral_target.GetHerHis] finery. Once the [funeral_target.Religion.GetPriestTitle] of Driftmark has said a service of rememberance, the galley is towed out into the deep waters of the Narrow Sea, east of Dragonstone where it is scuppered and [funeral_target.GetTitledFirstName] is laid to rest beneath the waves. As the sun fades away, a great feast is held and those who knew the dead recount stories of the life and deeds of the lost.;;;;;;;;;;;;;x
EVTDESCfuneral_raventree.7;Packs upon packs of people, peasant and noble alike, gather in the courtyard of Raventree Hall, to catch a glimpse of the deceased. As the procession leads the body of [funeral_target.GetTitledFirstName] down to the godswood at the heart of the castle, the populace wails its mourn and sorrow as the dead passes by. The leading train stops beneath the branches of the great white Weirwood that gives the castle its name. The [funeral_target.Religion.GetPriestTitle] of Raventree Hall begins a service of rememberance, punctuated by the cries of ravens nesting in the tree above. Once the service is completed, [funeral_target.GetTitledFirstName]'s body is wrapped in a red shroud, covered in black ravens and buried in a gave, nestled amongst the roots of the weirwood, that they over time may become one with the tree and watch over their kin until the end of days. As the sun fades away, a great feast is held and those who knew the dead recount stories of the life and deeds of the lost.;;;;;;;;;;;;;x
EVTDESCfuneral_dreadfort.7;Packs upon packs of people, peasant and noble alike, gather in the courtyard of the Dreadfort, and surrounding lichyards to catch a glimpse of the deceased. As the procession leads the body of [funeral_target.GetTitledFirstName] through the crowded streets to the entrance of the ancient Crypt of House Bolton, where the Lords of the Dreadfort sleep, the populace wails its mourn and sorrow as the dead passes by. The leading train stops at the entrance to the crypts. The surrounding crowd grows silent, all that is heard are the odd whisper or child's question as the pallbearers, the dead's kin and closest friends continue on, alone. Through the dark halls, they carry the lost, finally reaching the alcove and laying the body to rest below it's stone effigy, where each, in turn, bid their individual farewells. As the sun fades away, a great feast is held and those who knew the dead recount stories of the life and deeds of the lost.;;;;;;;;;;;;;x

String_the_skinchanger_brotherhood;the Skinchangers;;;;;;;;;;;;;x
String_skinchanger_brotherhood;the Skinchangers;;;;;;;;;;;;;x
skinchanger_brotherhood;the Skinchangers;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_1_male;Skinchanger;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_1_female;Skinchanger;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_2_male;Pack Brother;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_2_female;Pack Sister;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_3_male;Elder;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_3_female;Elder;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_4_male;Great Warg;;;;;;;;;;;;;x
skinchanger_brotherhood_rank_4_female;Great Warg;;;;;;;;;;;;;x
skinchanger_brotherhood_leader_desc;Master of the Forest;;;;;;;;;;;;;x
skinchanger_brotherhood;The Gathering of Skinchangers;;;;;;;;;;;;;x
skinchanger_brotherhood_desc;Skinchangers often keep to themselves, but from time to time they gather together to share knowledge, and to speak others who undestand their gifts. To attend their gatherings you must be able to wear the skins of beasts of the forest, sky, or sea, or otherwise have mastery over the magics of the Old Gods.;;;;;;;;;;;;;x
currency_name_skinchanger;Favour of the Gods;;;;;;;;;;;;;x
skinchanger_brotherhood_powers_rank_1;Can attend gatherings of skinchangers and meet others who share the gift;;;;;;;;;;;;;x
skinchanger_brotherhood_powers_rank_2;Can learn the secrets of skintaming from the Elders and can carve a runic weirwood staff of office;;;;;;;;;;;;;x
skinchanger_brotherhood_powers_rank_3;Commune with the Old Gods for powerful blessings, and train others in the gift of skinchanging;;;;;;;;;;;;;x
skinchanger_brotherhood_powers_rank_4;Can travel to distant lands to tame exotic creatures;;;;;;;;;;;;;x#
TOOLTIPskinchanger_trigger;Is strong with the magics of the Old Gods;;;;;;;;;;;;;x
TOOLTIPis_member_of_skinchangers_tt;Is a skinchanger;;;;;;;;;;;;;x
legendary_gathering_skinchanger_tt;Has NOT been done for fifteen years;;;;;;;;;;;;;x
tooltip_summoning_lodge_commander;A skinchanger from [Root.Society.GetName] will arrive at your court.;;;;;;;;;;;;;x

warrior_lodge_summon_skinchanger;Recruit Skinchanger;;;;;;;;;;;;;x
warrior_lodge_summon_skinchanger_desc;Thanks to your reputation amongst skinchangers, you are able to convince others to join you at your court.;;;;;;;;;;;;;x

skinchanger_brotherhood_tame_mammoth;Attempt to tame a mammoth;;;;;;;;;;;;;x
skinchanger_brotherhood_tame_mammoth_desc;Thanks to your skill as a skinchanger, might be able to tame a mammoth and bend it to your will.;;;;;;;;;;;;;x
skinchanger_brotherhood_tame_unicorn;Attempt to tame a unicorn;;;;;;;;;;;;;x
skinchanger_brotherhood_tame_unicorn_desc;Thanks to your skill as a skinchanger, might be able to tame a Skagosi unicorn and bend it to your will.;;;;;;;;;;;;;x


EVTTITLEdragon.96D;The Fire Witch of the Mountains;;;;;;;;;;;;;x
EVTDESCdragon.96D;You were hunting a group of mountain bandits into the high passes of the Mountains of the Moon and happened across an extensive cave, littered with the bones of sheep. As you turn to leave something captures your eye. Buried amongst the bones you find a petrified dragon egg! You are astonished, but then remember the last story of Sheepstealer...\n\nAfter Queen Rhaenyra named the dragonseed Nettles a traitor during the Dance of Dragons for supposedly laying with Prince Daemon, Nettles and her dragon Sheepstealer fled from Maidenpool across the Bay of Crabs, and were last seen flying deep into the Mountains of the Moon where some believe they were worshipped by the Burned Men, whose legends tell of a mighty fire witch.;;;;;;;;;;;;;x
EVTTITLEdragon.96E;The Cannibal of Dragonstone;;;;;;;;;;;;;x
EVTDESCdragon.96E;You were climbing the rocky path that leads up the back of the Dragonmont and happened across an extensive cave, littered with piles and piles of bones from sheep, man, and even shattered fragments of dragonbone. As you turn to leave something captures your eye. Buried amongst the bones you find a petrified dragon egg! You are astonished, but then remember tales of The Cannibal...\n\nAn old and vicious dragon that resided upon Dragonstone, Cannibal a wild beast that refused to be tamed by any rider, and earned their name by killing and eating other dragons and hatchlings. It seems that before they died they left behind an egg that mercifully they failed to consume.;;;;;;;;;;;;;x



title_court_singer_mbs;Court Bard;;;;;;;;;;;;;x
title_court_singer_mbs_desc;A fine singer, skilled with lute and voice, ready to play at feasts and other special occaisions.;;;;;;;;;;;;;x


title_kennelmaster_mbs;Kennelmaster;;;;;;;;;;;;;x
title_kennelmaster_mbs_desc;Charged with the training and care of the hounds of the castle, the kennelmaster is vital to any hunt.;;;;;;;;;;;;;x
