ca_mbs_sisterman_barracks_1_desc;The Sistermen of the Three Sisters  have a legacy as pirates, smugglers, and wreckers. Their scraggy islands are not suited for horses and heavy infantry like the rest of the Vale. Instead when the Sistermen march to war they rely on archers and light infantry, as effective on land as they are at sea, fighting ship to ship.;;;;;;;;;;;;;x
ca_mbs_vale_islander_barracks_1;Large Vale Islander Barracks;;;;;;;;;;;;;x
ca_mbs_vale_islander_barracks_1_desc;The inhabitants of the small islands off the coast of the Vale are a hardy people, used to the violent storms of the Narrow Sea. Their scraggy islands are not suited for horses and heavy infantry like the rest of the Vale. Instead when the folk of Pebble, Witch Isle and the Paps march to war they rely on archers and light infantry, as effective on land as they are at sea, fighting ship to ship.;;;;;;;;;;;;;x
ca_mbs_runestone_barracks_1;Large Runestone Barracks;;;;;;;;;;;;;x
ca_mbs_runestone_barracks_1_desc;After the Battle of Sevenstars House Royce bent the knee to House Arryn, completing the Andal Conquest of the Vale. However, the continued rule of House Royce ensured that a legacy of the First Men remained, despite the region adopting many Andal traditions. As a result in times of war levies from Runestone often field considerably more heavy infantry than is normal for the Vale.;;;;;;;;;;;;;x
ca_mbs_eastwald_barracks_1;Large Eastwald Barracks;;;;;;;;;;;;;x
ca_mbs_eastwald_barracks_1_desc;After the Battle of Sevenstars House Hunter bent the knee to House Arryn, completing the Andal Conquest of the Vale. However, the continued rule of House Hunter ensured that the region of Longbow Hall remained know for its skilled archers, despite the region adopting many Andal traditions of knighthood and heavy cavalry. As a result in times of war levies from Longbow Hall often field considerably more archers than is normal for the Vale.;;;;;;;;;;;;;x
ca_mbs_the_bite_barracks_1;Large Mountain Clansman Barracks;;;;;;;;;;;;;x
ca_mbs_the_bite_barracks_1_desc;The Clans of the Mountains of the Moon are a wild and fearsome people. Even those who agree to be organised in a levy fight in the traditional ways of their people, fighting mostly on foot and with their champions clad in mail and armour that they have obtained on their raids.;;;;;;;;;;;;;x
ca_mbs_riverman_barracks_1;Large Riverman Barracks;;;;;;;;;;;;;x
ca_mbs_riverman_barracks_1_desc;The Riverlands finally fell to the Andal invaders with the defeat of House Mudd, firmly establishing Andal traditions of knighthood and mounted combat. As a result of this and the natural choke points at the fords and bridges of the Trident and Blackwater Rush, warfare in the Riverlands typically relies heavily on a combination of pikemen able to hold the river crossings and heavy cavalry able to deliver a decisive blow against the enemy, acting as the hammer to the pikemens' anvil.;;;;;;;;;;;;;x
ca_mbs_blackwood_barracks_1;Large Blackwood Vale Barracks;;;;;;;;;;;;;x
ca_mbs_blackwood_barracks_1_desc;The long rule of House Blackwood has ensured that the legacy of the First Men and the Old Gods has remained in the Blackwood Vale and the region has boasted many famous bowmen throughout its history. As a result in times of war levies from Blackwood Vale often field considerably more archers than is normal for the Riverlands.;;;;;;;;;;;;;x
ca_mbs_stonehedge_barracks_1;Large Stonehedge Barracks;;;;;;;;;;;;;x
ca_mbs_stonehedge_barracks_1_desc;The long rule of House Bracken has ensured that the region around Stone Hedge has a reputation for breeding the finest horses in the Trident. As a result in times of war levies from Stonehedge often field considerably more cavalry than is normal for the Riverlands.;;;;;;;;;;;;;x
ca_mbs_crownlander_barracks_1;Large Crownlander Barracks;;;;;;;;;;;;;x
ca_mbs_crownlander_barracks_1_desc;The Crownlands around King's Landing are populated by many vilages and small towns that supply the city. Crownlanders may lack the martial reputation of other regions of Westeros, but the wealthy lands are able to support a considerable about of knights and petty lords. As a result in times of war crownland levies are able to field contingents of heavy cavalry, supported by lightly armed infantry drawn from Kings Landing and the surrounding towns and villages.;;;;;;;;;;;;;x
ca_mbs_crackclaw_barracks_1;Large Crackclawman Barracks;;;;;;;;;;;;;x
ca_mbs_crackclaw_barracks_1_desc;The inhabitants of Cracklaw Point are a fearsome, half-wild people, descended from the First Men, having pushed back all Andal attempts at conquest, eventually absorbing Andal traditions through marriage. Crackclaw point is covered in bogs and pine barrens, and as a result is not able to support heavy foot and knights in the same numbers as the rest of the Westeros, instead the main power of Clawmen armies typically comes from their fearsome light infantry and cavalry.;;;;;;;;;;;;;x
ca_mbs_narrow_sea_barracks_1;Large Narrow Sea Islander Barracks;;;;;;;;;;;;;x
ca_mbs_narrow_sea_barracks_1_desc;The islands of the Narrow Sea are home to fearsome people, many of whom are skilled mariners and fishermen, toughened by the sea and used to fending off pirates. Whilst the islands themselves are small, the wealth of trade means that the lords of the islands can also support decent amounts of heavily armed knights. As a result in times of war the islands of the Gullet and Narrow Sea are able to field contingents of heavy cavalry, supported by hardy lightly armed infantry.;;;;;;;;;;;;;x
ca_mbs_kingswood_barracks_1;Large Kingswood Barracks;;;;;;;;;;;;;x
ca_mbs_kingswood_barracks_1_desc;The Kingswood is a mighty forest south of the Blackwater Rush extending onto Massey's Hook and as a result those that make their homes within it are experience woodsmen, skilled at hunting beasts and tracking their prey. As a result in times of war they serve as scouts and skilled archers, hunting men much as they would wolf or boar.;;;;;;;;;;;;;x
ca_mbs_westerman_barracks_1;Large Westerman Barracks;;;;;;;;;;;;;x
ca_mbs_westerman_barracks_1_desc;The First Men of the Westerlands thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat. As a result of this, warfare in the Westerlands typically relies heavily on a combination of heavy infantry and dismounted men at arms able to hold the line, and heavy cavalry able to deliver a decisive blow against the enemy.;;;;;;;;;;;;;x
ca_mbs_ironborn_barracks_1;Large Ironborn Barracks;;;;;;;;;;;;;x
ca_mbs_ironborn_barracks_1_desc;The Men of the Iron Isles fight in a manner completely disimilar to the rest of Westeros. The rocky, unfertile islands are not easily suited to breeding horses and the Ironborn hold that there is little honour in killing at a distance. As a result of this, warfare in the Iron Isles typically relies heavily on a mixture of lightly armed raiders and heavily armed heroes and captains, who have no fear of drowning for they will feast in the Drowned God's Halls if they do. Such a force is equally effective on sea, beach or riverbank and all those in sight of the sea know to fear the raiding parties of the Ironborn.;;;;;;;;;;;;;x
ca_mbs_stormlander_barracks_1;Large Stormlander Barracks;;;;;;;;;;;;;x
ca_mbs_stormlander_barracks_1_desc;The First Men of the Stormlands thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat, however, the Stormlanders also maintained a tradition of powerful heavy infantry formations drawn from the First Men. As a result of this, warfare in the Stormlands typically relies heavily on a combination of heavy infantry and pikemen able to hold the line, and heavy cavalry able to deliver a decisive blow against the enemy, acting as the hammer to the infantry's anvil.;;;;;;;;;;;;;x
ca_mbs_stormlander_march_barracks_1;Large Stormlander Dornish March Barracks;;;;;;;;;;;;;x
ca_mbs_stormlander_march_barracks_1_desc;The Dornish Marches are the volatile border region between Dorne, and the Stormlands. Over the centuries the many invading armies and bandit kings that plague the region have hardened the marcher folk, giving them a reputation for martial prowess and their bowmen are considered some of the finest in Westeros. As a result levies from this region typically boast larger contingents of archers than is the case for the rest of the Stormlands.;;;;;;;;;;;;;x
ca_mbs_reachman_barracks_1;Large Reachman Barracks;;;;;;;;;;;;;x
ca_mbs_reachman_barracks_1_desc;The First Men of the Reach thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat, and now the Reach is considered the home of Westerosi chivalry. As a result of this, warfare in the Reach typically relies heavily on a combination of dismounted men at arms, and a mixture of light and heavy cavalry able to deliver a decisive blow against the enemy, acting as the hammer to the infantry's anvil.;;;;;;;;;;;;;x
ca_mbs_reachman_march_barracks_1;Large Reachman Dornish March Barracks;;;;;;;;;;;;;x
ca_mbs_reachman_march_barracks_1_desc;The Dornish Marches are the volatile border region between Dorne, and the Reach. Over the centuries the many invading armies and bandit kings that plague the region have hardened the marcher folk, giving them a reputation for martial prowess and their bowmen are considered some of the finest in Westeros. As a result levies from this region typically boast larger contingents of archers than is the case for the rest of the Reach.;;;;;;;;;;;;;x
ca_mbs_shield_isles_barracks_1;Large Shield Island Barracks;;;;;;;;;;;;;x
ca_mbs_shield_isles_barracks_1_desc;The Shield Isles have long guarded the mouth of the Mander against Ironborn raids. As a result of the need to be able to fight on both sea and land the men of the Shield Isles place less of an emphasis on cavalry, instead using light and heavy infantry combined with archers to fend off their foes.;;;;;;;;;;;;;x
ca_mbs_stone_dornishman_barracks_1;Large Stoney Dornishman Barracks;;;;;;;;;;;;;x
ca_mbs_stone_dornishman_barracks_1_desc;The Stony Dornish of the Red Mountains have the most First Man and Andal blood of the Dornish and the least Rhoynar influence. As a result of this, and the naturally mountainous terrain of the Red Mountains, warfare in the Red Mountains typically relies heavily on a combination of heavy infantry and spearmen, able to hold the narow passes, and archers able to pepper the enemy with arrows from a distance.;;;;;;;;;;;;;x
ca_mbs_sand_dornishman_barracks_1;Large Sandy Dornishman Barracks;;;;;;;;;;;;;x
ca_mbs_sand_dornishman_barracks_1_desc;The Sandy Dornish of central Dorne are influenced by both their mixed Andal and Rhoynar heritage and the necessities of their desert home. As a result of this warfare in the deserts of Dorne typically relies heavily on a combination of phalanxes of spearmen and light cavalry mounted on the famous Dornish sand steeds, and archers able to pepper the enemy with arrows from a distance.;;;;;;;;;;;;;x
ca_mbs_salt_dornishman_barracks_1;Large Salty Dornishman Barracks;;;;;;;;;;;;;x
ca_mbs_salt_dornishman_barracks_1_desc;The Salty Dornish of the Dornish coast are influenced by both their mixed Andal and Rhoynar heritage. As a result of this warfare along the coasts of Dorne typically relies heavily on a combination of phalanxes of spearmen and light cavalry mounted on the famous Dornish sand steeds, and knights riding as heavy lancers.;;;;;;;;;;;;;x
ca_mbs_summer_islands_barracks_1;Large Summer Islander Barracks;;;;;;;;;;;;;x
ca_mbs_summer_islands_barracks_1_desc;The Summer Islanders traditionally utilise long thrusting spears, short stabbing spears, slings, wooden shields, and little armor. The isles produce some of the best archers in the known world, and their special goldenheart bows have a longer range than most others, firing specialised yard long arrows. As a result armies of the Summer Isles are typically formed of spearmen and a large contingent of skilled archers.;;;;;;;;;;;;;x
